applicant_id,age,gender,marital_status,education,dependents,employment_status,years_employed,annual_income,credit_score,existing_loans,credit_history_years,loan_amount,loan_term,loan_purpose,interest_rate,property_area,has_cosigner,debt_to_income,total_debt,emi,loan_status
APP102619,55,Male,Married,Master,1,Salaried,5,57021,803,0,11,207060,24,Home,6.53,Rural,No,1.816,207060,8627.5,0
APP102620,46,Female,Single,Bachelor,1,Business,8,70944,710,2,10,103344,24,Home,8.43,Rural,No,0.728,153344,4306.0,1
APP102621,47,Female,Married,Master,0,Salaried,7,81291,758,2,8,264217,36,Auto,7.56,Urban,No,1.083,314217,7339.36,1
APP102622,39,Male,Married,High School,2,Salaried,13,15000,637,0,6,199003,24,Business,10.93,Semiurban,Yes,6.633,199003,8291.79,0
APP102623,54,Female,Married,Master,1,Salaried,10,31151,767,2,9,176851,24,Education,6.79,Urban,No,2.839,226851,7368.79,0
APP102624,42,Male,Single,Bachelor,1,Self-Employed,12,122099,646,0,0,297384,120,Home,8.13,Urban,No,0.244,297384,2478.2,1
APP102625,27,Male,Married,High School,0,Self-Employed,0,57284,699,0,17,81201,24,Business,7.59,Urban,Yes,0.709,81201,3383.38,1
APP102626,54,Male,Divorced,Bachelor,1,Self-Employed,8,56252,650,0,7,211838,60,Medical,8.6,Urban,No,0.753,211838,3530.63,1
APP102627,46,Male,Single,High School,0,Unemployed,0,15000,751,2,8,84831,24,Home,6.06,Semiurban,Yes,2.828,134831,3534.62,0
APP102628,32,Male,Married,Bachelor,3,Salaried,16,58592,752,1,18,101469,36,Home,4.45,Urban,Yes,0.577,126469,2818.58,1
APP102629,32,Female,Married,High School,1,Self-Employed,9,71089,561,0,4,358164,36,Business,11.01,Urban,No,1.679,358164,9949.0,0
APP102630,41,Male,Divorced,High School,0,Self-Employed,3,105823,786,0,19,190189,12,Education,6.31,Rural,No,1.797,190189,15849.08,0
APP102631,43,Female,Divorced,High School,0,Unemployed,0,15000,850,1,11,297934,240,Medical,6.91,Urban,No,0.993,322934,1241.39,0
APP102632,40,Male,Married,Bachelor,2,Salaried,11,37826,651,1,10,193486,36,Education,10.83,Semiurban,No,1.705,218486,5374.61,0
APP102633,41,Male,Married,Bachelor,0,Unemployed,0,15000,669,4,11,182193,36,Auto,9.3,Rural,No,4.049,282193,5060.92,0
APP102634,58,Male,Single,Bachelor,4,Salaried,5,23212,779,2,3,99912,24,Personal,6.98,Semiurban,Yes,2.152,149912,4163.0,0
APP102635,50,Male,Married,High School,1,Business,6,40906,685,0,0,228219,36,Business,7.47,Semiurban,No,1.86,228219,6339.42,0
APP102636,40,Male,Married,Bachelor,0,Self-Employed,15,65614,679,1,2,152024,60,Auto,8.61,Urban,Yes,0.463,177024,2533.73,1
APP102637,49,Male,Married,Bachelor,2,Business,9,76232,831,0,13,156438,36,Personal,5.26,Semiurban,No,0.684,156438,4345.5,1
APP102638,25,Male,Married,High School,0,Salaried,12,77954,571,3,3,129109,36,Personal,10.73,Urban,No,0.552,204109,3586.36,0
APP102639,42,Male,Single,Master,2,Salaried,5,35250,616,0,0,141937,24,Auto,8.91,Semiurban,Yes,2.013,141937,5914.04,0
APP102640,59,Male,Married,Bachelor,0,Salaried,10,58872,713,0,7,151994,60,Medical,8.16,Rural,No,0.516,151994,2533.23,1
APP102641,35,Female,Single,Bachelor,4,Self-Employed,15,15000,550,1,10,159830,60,Home,9.63,Urban,No,2.131,184830,2663.83,0
APP102642,27,Female,Single,High School,1,Self-Employed,5,57348,650,0,8,145942,12,Home,12.04,Semiurban,No,2.545,145942,12161.83,0
APP102643,30,Male,Single,High School,2,Unemployed,0,15000,649,0,11,25452,60,Home,10.47,Rural,No,0.339,25452,424.2,1
APP102644,24,Female,Single,Master,0,Salaried,0,113835,756,1,13,193355,36,Auto,8.21,Semiurban,Yes,0.566,218355,5370.97,1
APP102645,28,Female,Married,Master,0,Salaried,3,68541,735,0,10,140158,12,Education,6.02,Semiurban,No,2.045,140158,11679.83,0
APP102646,33,Female,Single,High School,2,Salaried,5,17465,545,1,7,5000,120,Business,9.48,Rural,No,0.029,30000,41.67,1
APP102647,21,Male,Single,High School,2,Salaried,1,15000,624,2,5,22969,36,Personal,9.79,Rural,Yes,0.51,72969,638.03,1
APP102648,38,Male,Divorced,Bachelor,0,Business,15,53301,624,1,11,112123,60,Home,9.22,Urban,Yes,0.421,137123,1868.72,1
APP102649,48,Female,Married,Bachelor,1,Business,2,98976,662,3,9,252287,36,Education,10.61,Urban,No,0.85,327287,7007.97,0
APP102650,27,Male,Single,Master,0,Unemployed,0,15000,592,0,3,198617,36,Education,10.79,Rural,No,4.414,198617,5517.14,0
APP102651,56,Female,Single,High School,1,Salaried,9,33277,716,0,14,95027,60,Auto,7.64,Urban,Yes,0.571,95027,1583.78,1
APP102652,44,Female,Single,Bachelor,0,Salaried,8,83144,624,1,9,134744,60,Business,11.0,Rural,No,0.324,159744,2245.73,1
APP102653,50,Male,Single,High School,0,Salaried,16,22124,727,0,11,238363,60,Education,7.64,Urban,No,2.155,238363,3972.72,0
APP102654,30,Male,Single,High School,0,Self-Employed,0,15000,679,0,6,100693,60,Education,8.65,Urban,No,1.343,100693,1678.22,0
APP102655,48,Male,Married,High School,1,Unemployed,0,15000,602,3,13,63123,60,Personal,11.0,Urban,No,0.842,138123,1052.05,0
APP102656,24,Male,Single,Master,0,Salaried,1,119928,791,1,0,220443,60,Medical,5.5,Urban,Yes,0.368,245443,3674.05,1
APP102657,48,Male,Married,Bachelor,4,Salaried,0,92483,793,0,16,239285,60,Education,7.16,Urban,No,0.517,239285,3988.08,1
APP102658,40,Male,Married,Master,0,Self-Employed,0,42907,703,2,0,101608,240,Home,8.51,Semiurban,No,0.118,151608,423.37,1
APP102659,44,Male,Married,High School,3,Self-Employed,8,38961,660,0,1,189009,60,Personal,7.88,Urban,No,0.97,189009,3150.15,0
APP102660,23,Male,Divorced,High School,1,Salaried,3,54666,595,1,9,146752,36,Education,12.06,Urban,No,0.895,171752,4076.44,1
APP102661,27,Female,Married,High School,1,Business,13,46538,765,0,5,102746,36,Medical,6.24,Urban,No,0.736,102746,2854.06,0
APP102662,45,Male,Married,High School,0,Salaried,6,43844,745,0,6,243498,36,Home,5.47,Semiurban,No,1.851,243498,6763.83,0
APP102663,26,Female,Married,Master,1,Unemployed,0,15000,614,0,5,96882,36,Medical,8.94,Rural,No,2.153,96882,2691.17,0
APP102664,43,Female,Single,High School,2,Salaried,6,22935,625,3,4,210480,24,Business,8.46,Urban,No,4.589,285480,8770.0,0
APP102665,21,Male,Single,High School,1,Salaried,7,26313,716,0,9,155446,36,Business,7.88,Semiurban,No,1.969,155446,4317.94,0
APP102666,48,Female,Married,High School,0,Salaried,5,58725,585,1,7,136200,120,Home,11.92,Semiurban,No,0.232,161200,1135.0,1
APP102667,23,Male,Married,High School,3,Salaried,2,42241,629,0,12,105581,36,Business,9.67,Urban,No,0.833,105581,2932.81,1
APP102668,44,Female,Married,Master,4,Salaried,13,119336,596,0,8,71070,36,Home,11.67,Urban,No,0.199,71070,1974.17,1
APP102669,45,Male,Divorced,Bachelor,1,Self-Employed,4,87612,599,1,5,130007,60,Home,11.09,Urban,No,0.297,155007,2166.78,1
APP102670,29,Male,Married,Bachelor,1,Salaried,5,100161,622,1,11,109006,12,Auto,6.89,Semiurban,No,1.088,134006,9083.83,0
APP102671,44,Male,Married,Bachelor,1,Self-Employed,10,96542,752,1,0,157401,120,Home,7.86,Rural,No,0.163,182401,1311.68,1
APP102672,41,Male,Married,High School,0,Salaried,9,55288,539,3,0,54203,60,Home,10.64,Semiurban,No,0.196,129203,903.38,0
APP102673,31,Male,Divorced,High School,0,Salaried,2,39891,714,0,0,137866,60,Business,8.23,Urban,Yes,0.691,137866,2297.77,0
APP102674,25,Male,Married,Master,1,Unemployed,0,15000,700,0,6,182477,24,Medical,7.94,Urban,No,6.083,182477,7603.21,0
APP102675,21,Male,Divorced,Bachelor,2,Business,11,94226,757,2,9,96138,12,Home,9.65,Rural,Yes,1.02,146138,8011.5,1
APP102676,42,Male,Single,High School,0,Salaried,9,15000,700,4,0,209278,24,Medical,8.44,Urban,Yes,6.976,309278,8719.92,0
APP102677,21,Male,Married,High School,1,Salaried,5,46690,649,0,7,217965,60,Auto,9.6,Semiurban,Yes,0.934,217965,3632.75,0
APP102678,39,Male,Single,High School,3,Self-Employed,5,29771,614,1,6,53428,120,Personal,10.8,Urban,Yes,0.179,78428,445.23,1
APP102679,34,Male,Single,High School,0,Salaried,6,59797,759,0,8,89327,60,Home,5.33,Urban,Yes,0.299,89327,1488.78,1
APP102680,46,Male,Divorced,High School,0,Self-Employed,0,65642,719,1,0,42765,60,Home,8.7,Urban,No,0.13,67765,712.75,1
APP102681,34,Female,Single,High School,2,Salaried,7,38648,640,0,21,183846,240,Medical,8.98,Rural,No,0.238,183846,766.02,1
APP102682,34,Male,Divorced,Bachelor,0,Salaried,13,37802,752,4,8,160230,120,Auto,6.27,Semiurban,No,0.424,260230,1335.25,1
APP102683,46,Female,Single,High School,0,Salaried,13,44562,644,0,1,21909,60,Auto,9.94,Urban,No,0.098,21909,365.15,1
APP102684,42,Male,Married,High School,1,Business,5,46167,679,0,8,97836,12,Education,6.93,Urban,No,2.119,97836,8153.0,0
APP102685,41,Female,Single,Master,1,Salaried,14,103603,631,1,15,174665,36,Medical,10.32,Semiurban,No,0.562,199665,4851.81,1
APP102686,43,Male,Married,Bachelor,3,Salaried,19,73900,722,0,1,159036,36,Home,7.4,Urban,No,0.717,159036,4417.67,0
APP102687,21,Male,Single,PhD,1,Self-Employed,6,250000,600,1,0,246812,36,Education,9.9,Urban,No,0.329,271812,6855.89,1
APP102688,47,Male,Married,High School,1,Self-Employed,12,41052,656,4,7,57846,36,Auto,6.64,Rural,Yes,0.47,157846,1606.83,1
APP102689,45,Male,Single,Bachelor,1,Salaried,0,52414,627,1,7,149288,120,Auto,10.36,Semiurban,No,0.285,174288,1244.07,1
APP102690,25,Male,Married,High School,4,Business,0,58937,701,3,11,69859,60,Auto,8.23,Rural,No,0.237,144859,1164.32,1
APP102691,35,Male,Single,Bachelor,0,Self-Employed,8,68670,711,0,15,158812,60,Personal,7.31,Semiurban,Yes,0.463,158812,2646.87,1
APP102692,37,Female,Single,High School,0,Salaried,1,59973,591,0,11,135515,36,Home,9.25,Semiurban,No,0.753,135515,3764.31,1
APP102693,36,Male,Single,High School,4,Salaried,20,37163,712,3,1,171740,36,Auto,8.54,Semiurban,No,1.54,246740,4770.56,0
APP102694,42,Male,Married,PhD,4,Self-Employed,11,209874,561,0,2,117267,24,Auto,11.13,Urban,No,0.279,117267,4886.12,1
APP102695,55,Female,Married,Bachelor,0,Salaried,13,74556,850,1,4,210986,36,Business,5.01,Urban,No,0.943,235986,5860.72,1
APP102696,50,Male,Married,Master,0,Salaried,7,62213,639,0,11,92825,24,Education,8.23,Semiurban,No,0.746,92825,3867.71,0
APP102697,22,Female,Single,High School,1,Self-Employed,1,34833,763,0,11,68778,36,Education,7.04,Urban,No,0.658,68778,1910.5,1
APP102698,45,Male,Married,High School,0,Salaried,4,60215,696,1,14,168017,24,Auto,8.32,Urban,No,1.395,193017,7000.71,0
APP102699,53,Female,Married,Bachelor,2,Self-Employed,9,72855,699,1,10,298309,36,Business,9.34,Urban,No,1.365,323309,8286.36,0
APP102700,42,Male,Single,Bachelor,0,Salaried,4,60226,586,3,4,28294,12,Auto,9.08,Rural,No,0.47,103294,2357.83,1
APP102701,51,Female,Married,Bachelor,0,Salaried,12,45037,747,0,7,58435,12,Home,6.34,Rural,No,1.297,58435,4869.58,0
APP102702,62,Female,Married,Master,1,Salaried,12,76003,683,1,0,168524,120,Medical,10.28,Semiurban,No,0.222,193524,1404.37,1
APP102703,50,Male,Single,High School,4,Salaried,8,30818,717,0,11,240178,60,Business,7.85,Rural,No,1.559,240178,4002.97,0
APP102704,40,Male,Single,Bachelor,1,Business,0,141064,672,1,4,174514,60,Education,8.81,Rural,No,0.247,199514,2908.57,1
APP102705,50,Male,Single,High School,1,Self-Employed,18,65458,690,0,14,101360,60,Education,9.17,Urban,No,0.31,101360,1689.33,1
APP102706,39,Female,Married,High School,4,Salaried,6,38941,609,1,11,183623,60,Home,11.63,Urban,No,0.943,208623,3060.38,1
APP102707,38,Male,Single,Bachelor,1,Unemployed,0,15000,667,0,17,191306,60,Medical,7.5,Semiurban,Yes,2.551,191306,3188.43,0
APP102708,33,Male,Single,Bachelor,1,Salaried,11,62304,646,0,10,95584,120,Home,11.26,Urban,No,0.153,95584,796.53,1
APP102709,56,Male,Single,High School,1,Salaried,6,41903,623,1,10,215987,24,Auto,9.5,Urban,No,2.577,240987,8999.46,0
APP102710,28,Male,Single,High School,0,Salaried,10,25253,690,0,7,147238,60,Medical,8.46,Semiurban,No,1.166,147238,2453.97,0
APP102711,56,Male,Single,Bachelor,1,Salaried,0,15000,709,1,6,10024,240,Education,7.88,Urban,No,0.033,35024,41.77,1
APP102712,43,Female,Divorced,Bachelor,1,Self-Employed,14,48068,700,1,6,139213,12,Auto,9.5,Rural,No,2.896,164213,11601.08,0
APP102713,21,Male,Single,High School,0,Salaried,23,39750,671,0,12,104474,36,Business,9.54,Urban,Yes,0.876,104474,2902.06,1
APP102714,42,Female,Married,High School,0,Salaried,0,29087,712,0,1,254391,36,Personal,7.62,Urban,No,2.915,254391,7066.42,0
APP102715,21,Male,Married,High School,0,Salaried,6,56338,699,2,8,43683,120,Home,6.89,Urban,No,0.078,93683,364.02,1
APP102716,45,Male,Married,PhD,1,Self-Employed,7,104200,687,4,0,111350,12,Home,8.02,Semiurban,No,1.069,211350,9279.17,0
APP102717,48,Male,Married,PhD,0,Business,13,250000,693,0,9,170576,60,Auto,6.8,Urban,No,0.136,170576,2842.93,1
APP102718,30,Male,Single,Bachelor,0,Business,20,68943,774,0,5,343523,120,Home,7.41,Urban,Yes,0.498,343523,2862.69,1
APP102719,39,Female,Married,PhD,3,Salaried,10,101628,583,0,10,306393,24,Business,9.66,Semiurban,No,1.507,306393,12766.38,0
APP102720,61,Female,Married,Bachelor,1,Self-Employed,20,63334,654,2,4,146380,24,Auto,8.82,Urban,Yes,1.156,196380,6099.17,0
APP102721,31,Male,Married,High School,0,Salaried,9,49696,707,1,6,177943,240,Auto,9.03,Rural,No,0.179,202943,741.43,1
APP102722,25,Male,Married,High School,2,Salaried,10,60650,553,0,11,198158,120,Auto,11.75,Semiurban,No,0.327,198158,1651.32,1
APP102723,55,Male,Divorced,Master,0,Business,9,146653,790,0,8,69005,60,Home,6.58,Rural,Yes,0.094,69005,1150.08,1
APP102724,61,Female,Married,Bachelor,2,Salaried,15,15000,700,2,15,150811,36,Home,7.2,Urban,Yes,3.351,200811,4189.19,0
APP102725,38,Female,Divorced,Master,2,Salaried,5,94245,756,0,5,258497,120,Auto,7.37,Urban,No,0.274,258497,2154.14,1
APP102726,50,Female,Married,Master,2,Salaried,12,45146,769,2,5,161329,120,Business,5.82,Semiurban,No,0.357,211329,1344.41,1
APP102727,54,Male,Married,Bachelor,2,Salaried,0,52255,712,0,14,305984,60,Auto,8.25,Semiurban,No,1.171,305984,5099.73,1
APP102728,29,Male,Married,High School,0,Salaried,6,54063,501,1,6,114348,36,Auto,10.67,Urban,No,0.705,139348,3176.33,0
APP102729,32,Male,Married,High School,2,Salaried,4,22404,691,1,5,142907,60,Auto,9.39,Semiurban,No,1.276,167907,2381.78,0
APP102730,52,Male,Divorced,High School,0,Salaried,8,62229,696,1,9,143543,12,Personal,8.28,Urban,No,2.307,168543,11961.92,0
APP102731,58,Male,Single,High School,0,Unemployed,0,15000,593,1,7,45892,24,Home,10.13,Rural,No,1.53,70892,1912.17,0
APP102732,44,Male,Married,Bachelor,3,Self-Employed,14,137128,536,1,6,238477,60,Home,11.67,Semiurban,No,0.348,263477,3974.62,1
APP102733,27,Male,Single,High School,1,Business,2,64802,716,1,4,123300,12,Home,7.56,Urban,Yes,1.903,148300,10275.0,0
APP102734,61,Female,Married,High School,4,Business,0,107765,580,0,14,170649,12,Personal,10.47,Urban,Yes,1.584,170649,14220.75,1
APP102735,31,Female,Single,Bachelor,0,Self-Employed,0,107930,844,4,7,102129,60,Auto,6.41,Rural,Yes,0.189,202129,1702.15,1
APP102736,33,Male,Single,High School,1,Salaried,13,31305,701,3,5,288013,24,Education,9.04,Rural,Yes,4.6,363013,12000.54,0
APP102737,42,Male,Divorced,Bachelor,0,Salaried,2,27457,788,1,6,248612,36,Home,6.95,Urban,No,3.018,273612,6905.89,0
APP102738,56,Male,Single,Bachelor,1,Self-Employed,10,75408,682,0,9,154668,36,Home,8.61,Urban,No,0.684,154668,4296.33,1
APP102739,48,Female,Married,Bachelor,0,Salaried,6,45433,740,0,15,52064,60,Auto,6.88,Urban,Yes,0.229,52064,867.73,1
APP102740,42,Female,Married,PhD,0,Salaried,12,159188,684,2,7,209516,36,Education,9.39,Semiurban,No,0.439,259516,5819.89,1
APP102741,43,Female,Single,High School,0,Salaried,6,37679,760,3,3,236638,36,Business,5.89,Semiurban,No,2.093,311638,6573.28,0
APP102742,38,Female,Single,High School,2,Self-Employed,24,44091,516,0,17,75814,36,Business,13.46,Rural,Yes,0.573,75814,2105.94,1
APP102743,44,Male,Married,Master,0,Unemployed,0,15000,751,1,8,138528,12,Medical,7.69,Semiurban,Yes,9.235,163528,11544.0,0
APP102744,21,Male,Single,Bachelor,2,Salaried,6,70480,733,1,7,156147,120,Home,8.52,Urban,No,0.222,181147,1301.22,1
APP102745,34,Male,Married,Master,0,Salaried,5,39837,667,0,8,236958,36,Home,9.13,Urban,Yes,1.983,236958,6582.17,0
APP102746,40,Male,Divorced,High School,0,Business,26,74613,647,0,1,137892,60,Business,8.94,Semiurban,No,0.37,137892,2298.2,1
APP102747,24,Female,Single,Master,1,Salaried,1,96852,656,1,7,226963,60,Auto,9.83,Urban,Yes,0.469,251963,3782.72,1
APP102748,42,Male,Single,Master,4,Salaried,7,53635,702,0,11,88168,24,Personal,6.55,Rural,No,0.822,88168,3673.67,1
APP102749,35,Male,Married,Bachelor,0,Salaried,8,83914,777,0,14,65565,12,Personal,5.87,Urban,Yes,0.781,65565,5463.75,1
APP102750,59,Male,Married,High School,0,Business,7,55784,637,0,6,296521,120,Home,9.07,Semiurban,No,0.532,296521,2471.01,0
APP102751,56,Female,Single,Master,2,Salaried,0,30184,543,3,8,45004,36,Business,9.76,Urban,No,0.497,120004,1250.11,0
APP102752,32,Male,Single,Master,0,Salaried,10,128221,850,1,14,89901,36,Home,5.64,Urban,No,0.234,114901,2497.25,1
APP102753,36,Male,Married,Master,2,Salaried,2,47987,733,1,8,212796,60,Auto,8.61,Urban,Yes,0.887,237796,3546.6,0
APP102754,37,Male,Divorced,High School,0,Business,16,76310,648,1,11,107547,12,Medical,7.33,Urban,Yes,1.409,132547,8962.25,0
APP102755,32,Male,Married,Master,1,Unemployed,0,15000,775,4,10,105415,60,Auto,6.08,Urban,No,1.406,205415,1756.92,0
APP102756,40,Male,Married,High School,0,Salaried,8,48810,754,0,4,134198,36,Home,6.75,Semiurban,No,0.916,134198,3727.72,0
APP102757,28,Female,Divorced,High School,1,Unemployed,0,15000,719,0,3,5000,60,Home,7.94,Urban,No,0.067,5000,83.33,1
APP102758,24,Male,Married,Bachelor,2,Salaried,0,35745,641,0,13,239647,60,Home,10.03,Urban,No,1.341,239647,3994.12,0
APP102759,45,Female,Married,High School,2,Salaried,2,71598,733,3,0,164070,60,Auto,7.06,Urban,No,0.458,239070,2734.5,0
APP102760,45,Male,Married,Bachelor,1,Unemployed,0,15000,767,0,4,85084,12,Business,7.6,Rural,No,5.672,85084,7090.33,0
APP102761,28,Male,Divorced,Bachelor,3,Salaried,16,71876,542,2,1,12695,60,Business,11.25,Semiurban,No,0.035,62695,211.58,1
APP102762,48,Female,Married,High School,0,Salaried,7,18672,697,0,13,40771,60,Business,7.46,Rural,No,0.437,40771,679.52,1
APP102763,30,Male,Married,Bachelor,0,Salaried,15,35540,703,1,14,22455,36,Auto,8.17,Rural,No,0.211,47455,623.75,1
APP102764,41,Male,Married,Master,1,Business,5,149051,701,0,4,168180,36,Home,6.72,Urban,Yes,0.376,168180,4671.67,1
APP102765,47,Female,Married,High School,1,Business,11,15000,683,0,21,168979,36,Home,8.09,Semiurban,No,3.755,168979,4693.86,0
APP102766,37,Male,Single,Bachelor,0,Business,3,102701,774,0,14,198972,60,Personal,6.34,Urban,No,0.387,198972,3316.2,1
APP102767,43,Female,Single,High School,1,Self-Employed,3,22445,663,1,8,208606,120,Home,8.14,Rural,No,0.929,233606,1738.38,0
APP102768,31,Male,Married,Bachelor,1,Business,0,57448,679,2,15,200253,60,Home,10.95,Urban,No,0.697,250253,3337.55,0
APP102769,35,Male,Single,High School,2,Salaried,10,17306,705,3,4,273027,60,Home,9.2,Urban,Yes,3.155,348027,4550.45,0
APP102770,35,Male,Married,High School,2,Self-Employed,9,55568,665,0,6,245619,120,Auto,8.9,Rural,No,0.442,245619,2046.82,1
APP102771,29,Female,Single,High School,1,Business,12,92304,569,1,10,226671,24,Medical,11.05,Rural,No,1.228,251671,9444.62,0
APP102772,35,Male,Married,PhD,0,Salaried,9,109920,697,2,4,168942,36,Auto,8.58,Urban,No,0.512,218942,4692.83,1
APP102773,21,Female,Single,Bachelor,1,Salaried,20,71445,698,0,1,207659,36,Business,8.66,Urban,No,0.969,207659,5768.31,0
APP102774,32,Female,Married,Bachelor,2,Salaried,9,64198,650,1,3,117151,60,Personal,10.56,Rural,No,0.365,142151,1952.52,1
APP102775,34,Male,Married,High School,0,Self-Employed,13,64736,669,1,7,132320,12,Medical,9.55,Urban,Yes,2.044,157320,11026.67,0
APP102776,34,Male,Single,Bachelor,1,Salaried,6,71677,425,0,10,287713,60,Home,11.51,Rural,No,0.803,287713,4795.22,0
APP102777,35,Male,Married,High School,4,Salaried,2,15000,776,0,6,105430,12,Auto,7.31,Rural,No,7.029,105430,8785.83,0
APP102778,37,Male,Single,High School,0,Salaried,12,57860,752,0,0,99542,120,Business,6.12,Urban,No,0.172,99542,829.52,1
APP102779,43,Male,Single,Bachelor,0,Salaried,7,80028,572,1,10,121034,240,Personal,10.01,Urban,No,0.076,146034,504.31,1
APP102780,48,Male,Married,High School,0,Self-Employed,12,42791,625,0,14,106055,36,Business,10.48,Urban,No,0.826,106055,2945.97,1
APP102781,30,Female,Single,High School,1,Salaried,10,15000,795,0,4,112836,60,Home,4.24,Urban,No,1.504,112836,1880.6,0
APP102782,23,Female,Divorced,Bachelor,3,Salaried,3,66061,587,1,16,169383,120,Home,11.97,Semiurban,No,0.256,194383,1411.52,1
APP102783,25,Female,Single,Master,1,Self-Employed,14,106339,718,0,12,172002,36,Auto,8.46,Semiurban,Yes,0.539,172002,4777.83,1
APP102784,32,Female,Married,High School,0,Business,2,51437,640,0,2,222887,24,Home,9.53,Semiurban,No,2.167,222887,9286.96,0
APP102785,33,Male,Married,High School,1,Salaried,11,45267,712,0,4,325046,60,Home,8.59,Urban,No,1.436,325046,5417.43,0
APP102786,28,Female,Married,High School,1,Salaried,15,60757,684,4,6,120532,60,Education,9.47,Urban,No,0.397,220532,2008.87,0
APP102787,22,Female,Married,PhD,1,Unemployed,0,15000,657,0,7,144755,60,Education,9.08,Urban,Yes,1.93,144755,2412.58,0
APP102788,32,Male,Married,Master,0,Salaried,14,82774,711,0,0,5000,120,Home,8.55,Semiurban,No,0.006,5000,41.67,1
APP102789,40,Female,Married,Bachelor,1,Unemployed,0,15000,640,0,4,46615,240,Home,8.22,Rural,Yes,0.155,46615,194.23,0
APP102790,45,Male,Married,Master,1,Salaried,13,51226,537,0,5,138303,120,Home,12.07,Urban,No,0.27,138303,1152.53,0
APP102791,31,Male,Single,Bachelor,0,Salaried,2,47465,605,1,17,187086,36,Home,10.51,Rural,No,1.314,212086,5196.83,0
APP102792,33,Female,Married,PhD,1,Salaried,9,90558,596,3,9,189310,24,Medical,11.52,Urban,No,1.045,264310,7887.92,0
